layer,head,cosine,projection,energy,abs_cosine,abs_projection,seed,epoch
1,2,0.6719183325767517,2.1468701833415063,3.1951358318328857,0.6719183325767517,2.1468701833415063,44,900
1,3,-0.7036269903182983,-1.4834817655132013,2.108335494995117,0.7036269903182983,1.4834817655132013,44,900
1,4,0.724076509475708,0.751159925171873,1.037404179573059,0.724076509475708,0.751159925171873,44,900
1,5,0.7617691159248352,1.404911071078225,1.8442738056182861,0.7617691159248352,1.404911071078225,44,900
2,0,0.6107760071754456,0.39377807427082456,0.6447176337242126,0.6107760071754456,0.39377807427082456,44,900
2,1,-0.7805860042572021,-0.763875881727566,0.9785928130149841,0.7805860042572021,0.763875881727566,44,900
2,2,-0.6090844869613647,-1.62651764966783,2.6704304218292236,0.6090844869613647,1.62651764966783,44,900
2,3,-0.5952594876289368,-8.834074673233031,14.840710639953613,0.5952594876289368,8.834074673233031,44,900
2,4,0.5405377149581909,0.4097791089922546,0.758095383644104,0.5405377149581909,0.4097791089922546,44,900
2,5,-0.6018611788749695,-0.48632486737796554,0.8080350160598755,0.6018611788749695,0.48632486737796554,44,900
3,0,-0.7372788190841675,-1.4742807794375838,1.9996243715286255,0.7372788190841675,1.4742807794375838,44,900
3,1,0.7242057919502258,0.5921618306379367,0.8176707029342651,0.7242057919502258,0.5921618306379367,44,900
3,2,0.5628501772880554,0.5416721219352116,0.9623734354972839,0.5628501772880554,0.5416721219352116,44,900
3,3,-0.6077362298965454,-1.505990476785033,2.4780328273773193,0.6077362298965454,1.505990476785033,44,900
3,4,-0.6461003422737122,-0.5199311388797202,0.8047218322753906,0.6461003422737122,0.5199311388797202,44,900
3,5,-0.8923236131668091,-1.0528228767687973,1.1798666715621948,0.8923236131668091,1.0528228767687973,44,900
4,0,0.8370845317840576,0.8739340374710188,1.0440212488174438,0.8370845317840576,0.8739340374710188,44,900
4,1,-0.8441758751869202,-1.316745342707196,1.5597997903823853,0.8441758751869202,1.316745342707196,44,900
4,2,-0.48889684677124023,-2.675232303396311,5.4719767570495605,0.48889684677124023,2.675232303396311,44,900
4,3,-0.7492027878761292,-0.489264031299886,0.6530461311340332,0.7492027878761292,0.489264031299886,44,900
4,4,0.6383339762687683,0.725616223807971,1.1367343664169312,0.6383339762687683,0.725616223807971,44,900
4,5,0.7940219640731812,2.3237368585964915,2.926539659500122,0.7940219640731812,2.3237368585964915,44,900
5,0,0.7653464078903198,0.9214833651081443,1.2040082216262817,0.7653464078903198,0.9214833651081443,44,900
5,1,-0.5172528028488159,-6.659487224453498,12.874725341796875,0.5172528028488159,6.659487224453498,44,900
5,2,-0.916547954082489,-2.835008993616496,3.093137502670288,0.916547954082489,2.835008993616496,44,900
5,3,0.5546383857727051,1.0750412491145844,1.9382742643356323,0.5546383857727051,1.0750412491145844,44,900
5,4,0.8304729461669922,0.7130892969359192,0.8586544990539551,0.8304729461669922,0.7130892969359192,44,900
5,5,0.7851319313049316,0.7687967365327927,0.9791944026947021,0.7851319313049316,0.7687967365327927,44,900
0,0,0.6298880577087402,1.7703641157371848,2.810601234436035,0.6298880577087402,1.7703641157371848,44,1000
0,1,0.6091364622116089,0.3045498964988445,0.4999699294567108,0.6091364622116089,0.3045498964988445,44,1000
0,2,0.6495454907417297,7.921559215627062,12.195541381835938,0.6495454907417297,7.921559215627062,44,1000
0,3,-0.7467088103294373,-3.9231864183196303,5.253970146179199,0.7467088103294373,3.9231864183196303,44,1000
0,4,-0.5667315125465393,-0.6126040287104687,1.0809422731399536,0.5667315125465393,0.6126040287104687,44,1000
0,5,0.637488603591919,1.1819330890868964,1.8540456295013428,0.637488603591919,1.1819330890868964,44,1000
1,0,0.5342745780944824,0.9388298853455022,1.7572048902511597,0.5342745780944824,0.9388298853455022,44,1000
1,1,0.6585702896118164,0.6073400662424753,0.9222099184989929,0.6585702896118164,0.6073400662424753,44,1000
1,2,-0.6699474453926086,-3.285847783025837,4.904635429382324,0.6699474453926086,3.285847783025837,44,1000
1,3,-0.7040010094642639,-1.8667749802140483,2.651664972305298,0.7040010094642639,1.8667749802140483,44,1000
1,4,0.7080131769180298,0.9084478837299451,1.2830946445465088,0.7080131769180298,0.9084478837299451,44,1000
1,5,0.7524051070213318,1.761790345421508,2.3415448665618896,0.7524051070213318,1.761790345421508,44,1000
2,0,0.6557382941246033,0.4706187591672999,0.7176929712295532,0.6557382941246033,0.4706187591672999,44,1000
2,1,-0.756944477558136,-0.918850458506429,1.213894009590149,0.756944477558136,0.918850458506429,44,1000
2,2,0.6134658455848694,2.200187448796686,3.58648681640625,0.6134658455848694,2.200187448796686,44,1000
2,3,-0.5824960470199585,-12.14999469183621,20.858503341674805,0.5824960470199585,12.14999469183621,44,1000
2,4,0.5438352823257446,0.5363507064425943,0.9862374663352966,0.5438352823257446,0.5363507064425943,44,1000
2,5,0.5917564630508423,1.559591990643003,2.6355299949645996,0.5917564630508423,1.559591990643003,44,1000
3,0,-0.7477706670761108,-1.9011056879224286,2.5423645973205566,0.7477706670761108,1.9011056879224286,44,1000
3,1,0.7399290800094604,0.7507540712701357,1.01462984085083,0.7399290800094604,0.7507540712701357,44,1000
3,2,-0.5338863134384155,-0.5154475244231096,0.9654632806777954,0.5338863134384155,0.5154475244231096,44,1000
3,3,-0.7669387459754944,-0.7904189883044208,1.0306153297424316,0.7669387459754944,0.7904189883044208,44,1000
3,4,-0.6760038733482361,-0.3980057727309033,0.5887625813484192,0.6760038733482361,0.3980057727309033,44,1000
3,5,-0.745710551738739,-1.2510121306355848,1.6776107549667358,0.745710551738739,1.2510121306355848,44,1000
4,0,0.8432116508483887,1.0211408883293784,1.2110137939453125,0.8432116508483887,1.0211408883293784,44,1000
4,1,-0.8895869255065918,-1.7211853225869858,1.9348139762878418,0.8895869255065918,1.7211853225869858,44,1000
4,2,-0.47392767667770386,-3.2921850385844333,6.946598529815674,0.47392767667770386,3.2921850385844333,44,1000
4,3,-0.6654362082481384,-0.5281083969011487,0.7936273217201233,0.6654362082481384,0.5281083969011487,44,1000
4,4,0.554511308670044,0.7682212194440514,1.3854020833969116,0.554511308670044,0.7682212194440514,44,1000
4,5,0.8096295595169067,3.1262941502117467,3.8613884449005127,0.8096295595169067,3.1262941502117467,44,1000
5,0,0.7043702006340027,1.1797292199935792,1.6748710870742798,0.7043702006340027,1.1797292199935792,44,1000
5,1,-0.5308893322944641,-8.136184070709673,15.32557487487793,0.5308893322944641,8.136184070709673,44,1000
5,2,-0.9168272018432617,-3.510376668344589,3.828831672668457,0.9168272018432617,3.510376668344589,44,1000
5,3,0.625937283039093,1.381339029756459,2.2068328857421875,0.625937283039093,1.381339029756459,44,1000
5,4,0.8108788728713989,0.9003384669601583,1.1103241443634033,0.8108788728713989,0.9003384669601583,44,1000
5,5,-0.7770378589630127,-1.4347624832173773,1.8464511632919312,0.7770378589630127,1.4347624832173773,44,1000
0,0,-0.5491036772727966,-2.3036568539808804,4.195303916931152,0.5491036772727966,2.3036568539808804,44,1500
0,1,-0.5678999423980713,-0.7705074519320573,1.3567661046981812,0.5678999423980713,0.7705074519320573,44,1500
0,2,-0.6996488571166992,-24.161648092648335,34.53396224975586,0.6996488571166992,24.161648092648335,44,1500
0,3,-0.6679959893226624,-2.1987867725315393,3.291616678237915,0.6679959893226624,2.1987867725315393,44,1500
0,4,-0.5749692320823669,-7.159288320977111,12.451603889465332,0.5749692320823669,7.159288320977111,44,1500
0,5,-0.6689100861549377,-3.0802244068379605,4.604841232299805,0.6689100861549377,3.0802244068379605,44,1500
1,0,0.6100746393203735,3.2963562058140945,5.403201580047607,0.6100746393203735,3.2963562058140945,44,1500
1,1,-0.6859164834022522,-1.0996369397352468,1.603164553642273,0.6859164834022522,1.0996369397352468,44,1500
1,2,-0.6796397566795349,-2.7294934172025704,4.016088485717773,0.6796397566795349,2.7294934172025704,44,1500
1,3,-0.7254824042320251,-2.8560299595371905,3.936732530593872,0.7254824042320251,2.8560299595371905,44,1500
1,4,0.6786192059516907,1.1815500258389051,1.7411088943481445,0.6786192059516907,1.1815500258389051,44,1500
1,5,-0.701271116733551,-2.437730270758706,3.4761595726013184,0.701271116733551,2.437730270758706,44,1500
2,0,0.745541512966156,0.8883485112714321,1.1915478706359863,0.745541512966156,0.8883485112714321,44,1500
2,1,0.7450553774833679,1.8422006714574823,2.4725687503814697,0.7450553774833679,1.8422006714574823,44,1500
2,2,0.6718387603759766,4.460652778507836,6.639468669891357,0.6718387603759766,4.460652778507836,44,1500
2,3,-0.5429078936576843,-16.283769133765613,29.993610382080078,0.5429078936576843,16.283769133765613,44,1500
2,4,0.6211019158363342,1.6368803232113807,2.6354453563690186,0.6211019158363342,1.6368803232113807,44,1500
2,5,-0.6046568751335144,-1.4262433414611837,2.3587646484375,0.6046568751335144,1.4262433414611837,44,1500
3,0,-0.763522207736969,-5.514174209310036,7.22202205657959,0.763522207736969,5.514174209310036,44,1500
3,1,0.7814582586288452,1.5798606074685673,2.0216827392578125,0.7814582586288452,1.5798606074685673,44,1500
3,2,0.6775376796722412,2.000932509509995,2.9532413482666016,0.6775376796722412,2.000932509509995,44,1500
3,3,-0.6991649270057678,-2.217350285424695,3.171426773071289,0.6991649270057678,2.217350285424695,44,1500
3,4,0.6069682836532593,1.4295843158581811,2.3552865982055664,0.6069682836532593,1.4295843158581811,44,1500
3,5,0.7204141020774841,4.803024528404386,6.667032718658447,0.7204141020774841,4.803024528404386,44,1500
4,0,0.7716186046600342,2.3455338330142492,3.0397582054138184,0.7716186046600342,2.3455338330142492,44,1500
4,1,-0.9066411256790161,-3.0623829765915893,3.377723455429077,0.9066411256790161,3.0623829765915893,44,1500
4,2,0.5859586596488953,2.8134889510069896,4.801514625549316,0.5859586596488953,2.8134889510069896,44,1500
4,3,0.4914346933364868,1.0159305382075892,2.067274808883667,0.4914346933364868,1.0159305382075892,44,1500
4,4,-0.4960961937904358,-0.9183549774719172,1.8511631488800049,0.4960961937904358,0.9183549774719172,44,1500
4,5,0.7741660475730896,6.701226826040675,8.656059265136719,0.7741660475730896,6.701226826040675,44,1500
5,0,-0.5459589958190918,-1.6330843667080972,2.9912216663360596,0.5459589958190918,1.6330843667080972,44,1500
5,1,-0.5237115025520325,-11.386546419570664,21.742021560668945,0.5237115025520325,11.386546419570664,44,1500
5,2,0.8814783096313477,4.486358793458211,5.089584827423096,0.8814783096313477,4.486358793458211,44,1500
5,3,-0.5276171565055847,-2.903769039772067,5.5035529136657715,0.5276171565055847,2.903769039772067,44,1500
5,4,0.6587737202644348,2.0137989038980435,3.0568902492523193,0.6587737202644348,2.0137989038980435,44,1500
5,5,-0.832246720790863,-4.893270544480097,5.879591464996338,0.832246720790863,4.893270544480097,44,1500
0,0,-0.4958677291870117,-5.017758232752801,10.119147300720215,0.4958677291870117,5.017758232752801,44,2000
0,1,-0.4251282215118408,-1.0112881335438235,2.378783941268921,0.4251282215118408,1.0112881335438235,44,2000
0,2,-0.71562659740448,-31.638769742982973,44.21128463745117,0.71562659740448,31.638769742982973,44,2000
0,3,0.6706389784812927,4.563614138088837,6.804873466491699,0.6706389784812927,4.563614138088837,44,2000
0,4,0.5605578422546387,7.440688771444158,13.273720741271973,0.5605578422546387,7.440688771444158,44,2000
0,5,0.6631583571434021,11.192283242523356,16.877241134643555,0.6631583571434021,11.192283242523356,44,2000
1,0,0.5423098802566528,6.166235157183538,11.370316505432129,0.5423098802566528,6.166235157183538,44,2000
1,1,-0.7034879326820374,-1.9592761920136972,2.7850887775421143,0.7034879326820374,1.9592761920136972,44,2000
1,2,0.7104707956314087,15.163099382120153,21.342327117919922,0.7104707956314087,15.163099382120153,44,2000
1,3,-0.5549624562263489,-5.623402000824546,10.132941246032715,0.5549624562263489,5.623402000824546,44,2000
1,4,0.616442084312439,1.4819499045180997,2.4040374755859375,0.616442084312439,1.4819499045180997,44,2000
1,5,-0.6249474883079529,-3.5067787668979924,5.611316680908203,0.6249474883079529,3.5067787668979924,44,2000
2,0,0.7646900415420532,1.8848522177395912,2.464858055114746,0.7646900415420532,1.8848522177395912,44,2000
2,1,0.6206839084625244,2.842700522776562,4.579948425292969,0.6206839084625244,2.842700522776562,44,2000
2,2,-0.6722522377967834,-5.137458351528144,7.6421589851379395,0.6722522377967834,5.137458351528144,44,2000
2,3,-0.542012631893158,-21.830250961791613,40.27627944946289,0.542012631893158,21.830250961791613,44,2000
2,4,0.6719646453857422,4.186401385525145,6.230091094970703,0.6719646453857422,4.186401385525145,44,2000
2,5,-0.5430278778076172,-3.1338816705334667,5.771123886108398,0.5430278778076172,3.1338816705334667,44,2000
3,0,-0.7366268634796143,-7.391347393105525,10.034046173095703,0.7366268634796143,7.391347393105525,44,2000
3,1,-0.7915565371513367,-4.992057189545398,6.306633949279785,0.7915565371513367,4.992057189545398,44,2000
3,2,0.8338052034378052,4.775408858855227,5.727247714996338,0.8338052034378052,4.775408858855227,44,2000
3,3,-0.5547405481338501,-3.581728057937638,6.456582069396973,0.5547405481338501,3.581728057937638,44,2000
3,4,0.6350040435791016,3.0736830205054435,4.840415000915527,0.6350040435791016,3.0736830205054435,44,2000
3,5,0.6473053693771362,6.329178952780232,9.777731895446777,0.6473053693771362,6.329178952780232,44,2000
4,0,0.6918661594390869,3.784149450627169,5.469481468200684,0.6918661594390869,3.784149450627169,44,2000
4,1,-0.7778340578079224,-3.691542536469215,4.7459259033203125,0.7778340578079224,3.691542536469215,44,2000
4,2,0.6679201126098633,12.849713600668542,19.238399505615234,0.6679201126098633,12.849713600668542,44,2000
4,3,0.5282047986984253,2.1335833609683226,4.039310932159424,0.5282047986984253,2.1335833609683226,44,2000
4,4,-0.45233213901519775,-4.7986906626853925,10.608774185180664,0.45233213901519775,4.7986906626853925,44,2000
4,5,0.7105326056480408,8.134362948141558,11.448262214660645,0.7105326056480408,8.134362948141558,44,2000
5,0,-0.7015056014060974,-4.473821296680723,6.377455711364746,0.7015056014060974,4.473821296680723,44,2000
5,1,-0.4212687909603119,-9.979335572610287,23.68876075744629,0.4212687909603119,9.979335572610287,44,2000
5,2,0.8367863297462463,6.002742990376319,7.173566818237305,0.8367863297462463,6.002742990376319,44,2000
5,3,-0.41992029547691345,-4.440973397834147,10.575754165649414,0.41992029547691345,4.440973397834147,44,2000
5,4,0.687410831451416,3.158434379945395,4.594682693481445,0.687410831451416,3.158434379945395,44,2000
5,5,-0.8339327573776245,-7.272979822211785,8.72130298614502,0.8339327573776245,7.272979822211785,44,2000
0,0,0.7668318152427673,0.011835560513145651,0.01543436385691166,0.7668318152427673,0.011835560513145651,45,100
0,1,-0.7305017709732056,-0.005723098212490913,0.007834475487470627,0.7305017709732056,0.005723098212490913,45,100
0,2,-0.8191674947738647,-0.010661852397772906,0.013015472330152988,0.8191674947738647,0.010661852397772906,45,100
0,3,-0.8671587705612183,-0.016648498121668038,0.019198905676603317,0.8671587705612183,0.016648498121668038,45,100
0,4,0.6852829456329346,0.00812128437592998,0.0118509940803051,0.6852829456329346,0.00812128437592998,45,100
0,5,0.8770825862884521,0.008988019809583518,0.010247631929814816,0.8770825862884521,0.008988019809583518,45,100
1,0,-0.5050691366195679,-0.006208959319841072,0.012293286621570587,0.5050691366195679,0.006208959319841072,45,100
1,1,0.737052321434021,0.014126501625287995,0.019166214391589165,0.737052321434021,0.014126501625287995,45,100
1,2,0.7519317865371704,0.015007070092138527,0.019958022981882095,0.7519317865371704,0.015007070092138527,45,100
1,3,-0.8385549783706665,-0.014774993840627098,0.01761958934366703,0.8385549783706665,0.014774993840627098,45,100
1,4,-0.8808092474937439,-0.016181280666383656,0.01837092451751232,0.8808092474937439,0.016181280666383656,45,100
1,5,0.8008631467819214,0.023639336005244583,0.02951732650399208,0.8008631467819214,0.023639336005244583,45,100
2,0,-0.7305310368537903,-0.01304158946654436,0.01785220578312874,0.7305310368537903,0.01304158946654436,45,100
2,1,0.7718915939331055,0.030991766246937388,0.040150415152311325,0.7718915939331055,0.030991766246937388,45,100
2,2,0.9551243185997009,0.02424987931640271,0.02538924105465412,0.9551243185997009,0.02424987931640271,45,100
2,3,0.5612788200378418,0.008896282800916065,0.015850024297833443,0.5612788200378418,0.008896282800916065,45,100
2,4,0.8514043688774109,0.013565446402734082,0.015933023765683174,0.8514043688774109,0.013565446402734082,45,100
2,5,0.8264216184616089,0.018303182473366746,0.022147513926029205,0.8264216184616089,0.018303182473366746,45,100
3,0,0.8432672619819641,0.015615787570310116,0.018518196418881416,0.8432672619819641,0.015615787570310116,45,100
3,1,0.7882204055786133,0.007385071630090211,0.00936929788440466,0.7882204055786133,0.007385071630090211,45,100
3,2,0.7079180479049683,0.0052975906853424915,0.007483338937163353,0.7079180479049683,0.0052975906853424915,45,100
3,3,0.804813027381897,0.012686851572904268,0.015763726085424423,0.804813027381897,0.012686851572904268,45,100
3,4,0.7024916410446167,0.0051623169553186125,0.007348582148551941,0.7024916410446167,0.0051623169553186125,45,100
3,5,-0.883472204208374,-0.016777269942672802,0.018990151584148407,0.883472204208374,0.016777269942672802,45,100
4,0,0.7140127420425415,0.015023112877534968,0.021040398627519608,0.7140127420425415,0.015023112877534968,45,100
4,1,-0.6242178678512573,-0.008675604972752087,0.013898358680307865,0.6242178678512573,0.008675604972752087,45,100
4,2,-0.6395761370658875,-0.009813942467111278,0.01534444559365511,0.6395761370658875,0.009813942467111278,45,100
4,3,-0.7946401834487915,-0.022897825314433063,0.028815336525440216,0.7946401834487915,0.022897825314433063,45,100
4,4,0.7846702337265015,0.02044704018367188,0.0260581336915493,0.7846702337265015,0.02044704018367188,45,100
4,5,0.7417352795600891,0.012365820830823243,0.016671475023031235,0.7417352795600891,0.012365820830823243,45,100
5,0,0.7178935408592224,0.012933084387286657,0.01801532320678234,0.7178935408592224,0.012933084387286657,45,100
5,1,0.8556979894638062,0.008824192469251086,0.010312274098396301,0.8556979894638062,0.008824192469251086,45,100
5,2,0.9216037392616272,0.02888175371891253,0.031338583678007126,0.9216037392616272,0.02888175371891253,45,100
5,3,0.41533541679382324,0.010286489542726034,0.024766704067587852,0.41533541679382324,0.010286489542726034,45,100
5,4,-0.5687389373779297,-0.0028157080138694708,0.004950791597366333,0.5687389373779297,0.0028157080138694708,45,100
5,5,0.8138829469680786,0.016121880891345634,0.01980859786272049,0.8138829469680786,0.016121880891345634,45,100
0,0,-0.7323461771011353,-0.01713668647908182,0.023399705067276955,0.7323461771011353,0.01713668647908182,45,250
0,1,0.8843029737472534,0.06006753819855351,0.06792642176151276,0.8843029737472534,0.06006753819855351,45,250
0,2,0.8270853161811829,0.09165353950761808,0.11081510037183762,0.8270853161811829,0.09165353950761808,45,250
0,3,-0.6372897028923035,-0.04358343951266556,0.06838874518871307,0.6372897028923035,0.04358343951266556,45,250
0,4,0.807938277721405,0.05867839083564733,0.07262732088565826,0.807938277721405,0.05867839083564733,45,250
0,5,0.9199526906013489,0.07086376352365212,0.07702979445457458,0.9199526906013489,0.07086376352365212,45,250
1,0,-0.9265857934951782,-0.033523385818144215,0.036179475486278534,0.9265857934951782,0.033523385818144215,45,250
1,1,-0.903915524482727,-0.07318213680701592,0.08096125721931458,0.903915524482727,0.07318213680701592,45,250
1,2,0.8710556030273438,0.07071672715564312,0.08118509501218796,0.8710556030273438,0.07071672715564312,45,250
1,3,0.8806957006454468,0.09789212516566517,0.11115317791700363,0.8806957006454468,0.09789212516566517,45,250
1,4,0.8446811437606812,0.0544722876601446,0.06448857486248016,0.8446811437606812,0.0544722876601446,45,250
1,5,-0.87758469581604,-0.07907366761397149,0.09010373800992966,0.87758469581604,0.07907366761397149,45,250
2,0,-0.8004239797592163,-0.0517589326344178,0.06466439366340637,0.8004239797592163,0.0517589326344178,45,250
2,1,-0.8516613841056824,-0.028670079084208433,0.03366370499134064,0.8516613841056824,0.028670079084208433,45,250
2,2,0.9448546171188354,0.09697773412751695,0.10263773053884506,0.9448546171188354,0.09697773412751695,45,250
2,3,0.809315025806427,0.07684371077423255,0.09494908899068832,0.809315025806427,0.07684371077423255,45,250
2,4,-0.8200858235359192,-0.019883503914041444,0.02424563840031624,0.8200858235359192,0.019883503914041444,45,250
2,5,0.7906060218811035,0.03554938428605166,0.04496472701430321,0.7906060218811035,0.03554938428605166,45,250
3,0,0.8125612735748291,0.06833152231329621,0.08409398794174194,0.8125612735748291,0.06833152231329621,45,250
3,1,0.6765861511230469,0.0804399101558843,0.11889086663722992,0.6765861511230469,0.0804399101558843,45,250
3,2,0.5947705507278442,0.02377815217113168,0.03997870162129402,0.5947705507278442,0.02377815217113168,45,250
3,3,-0.8266388773918152,-0.0356099280942413,0.043077971786260605,0.8266388773918152,0.0356099280942413,45,250
3,4,0.8837766647338867,0.02793744365291175,0.03161143139004707,0.8837766647338867,0.02793744365291175,45,250
3,5,0.9450141191482544,0.09812913344717265,0.10383880138397217,0.9450141191482544,0.09812913344717265,45,250
4,0,-0.8181253671646118,-0.09477214915155362,0.1158406212925911,0.8181253671646118,0.09477214915155362,45,250
4,1,0.7016543745994568,0.03144462389401329,0.04481497406959534,0.7016543745994568,0.03144462389401329,45,250
4,2,-0.7629505395889282,-0.02690718316390986,0.035267267376184464,0.7629505395889282,0.02690718316390986,45,250
4,3,0.819850504398346,0.04829432679677417,0.05890626460313797,0.819850504398346,0.04829432679677417,45,250
4,4,0.824418306350708,0.0767728435694664,0.09312364459037781,0.824418306350708,0.0767728435694664,45,250
4,5,0.6719846129417419,0.03076508699430327,0.0457824282348156,0.6719846129417419,0.03076508699430327,45,250
5,0,0.8798550963401794,0.10125312864492166,0.11507932096719742,0.8798550963401794,0.10125312864492166,45,250
5,1,0.7937031984329224,0.05047744905749293,0.06359738856554031,0.7937031984329224,0.05047744905749293,45,250
5,2,0.9008592367172241,0.027431082736958094,0.03044991008937359,0.9008592367172241,0.027431082736958094,45,250
5,3,0.682075023651123,0.0620549062579768,0.09097959101200104,0.682075023651123,0.0620549062579768,45,250
5,4,0.8183613419532776,0.041285285356040126,0.050448719412088394,0.8183613419532776,0.041285285356040126,45,250
5,5,0.8952925205230713,0.06281490857051987,0.07016132771968842,0.8952925205230713,0.06281490857051987,45,250
0,0,0.6809095144271851,0.15281371544115588,0.22442586719989777,0.6809095144271851,0.15281371544115588,45,500
0,1,0.8011507987976074,0.19399526791344374,0.24214577674865723,0.8011507987976074,0.19399526791344374,45,500
0,2,-0.8390887379646301,-0.12633796910680112,0.15056569874286652,0.8390887379646301,0.12633796910680112,45,500
0,3,0.6774886846542358,0.2422621376919663,0.35758841037750244,0.6774886846542358,0.2422621376919663,45,500
0,4,0.7419785261154175,0.45145281726273906,0.6084446310997009,0.7419785261154175,0.45145281726273906,45,500
0,5,-0.7749000787734985,-0.12763078623423418,0.16470612585544586,0.7749000787734985,0.12763078623423418,45,500
1,0,0.5404625535011292,0.06868697442675267,0.1270892471075058,0.5404625535011292,0.06868697442675267,45,500
1,1,0.8882293105125427,0.2490107223115126,0.28034505248069763,0.8882293105125427,0.2490107223115126,45,500
1,2,0.9550467729568481,0.21803969784575397,0.22830265760421753,0.9550467729568481,0.21803969784575397,45,500
1,3,0.766312837600708,0.3008948112518962,0.392652690410614,0.766312837600708,0.3008948112518962,45,500
1,4,0.7930057048797607,0.21027268759682785,0.26515913009643555,0.7930057048797607,0.21027268759682785,45,500
1,5,0.8451911211013794,0.2776643577601979,0.32852256298065186,0.8451911211013794,0.2776643577601979,45,500
2,0,-0.8314248323440552,-0.1675159082303842,0.20148052275180817,0.8314248323440552,0.1675159082303842,45,500
2,1,-0.8674666881561279,-0.12905942549326668,0.14877738058567047,0.8674666881561279,0.12905942549326668,45,500
2,2,0.7985905408859253,0.13826533928976226,0.17313671112060547,0.7985905408859253,0.13826533928976226,45,500
2,3,0.9113328456878662,0.31805255408864863,0.3489971160888672,0.9113328456878662,0.31805255408864863,45,500
2,4,0.5054664611816406,0.054704971180693,0.1082267016172409,0.5054664611816406,0.054704971180693,45,500
2,5,-0.4823465943336487,-0.05667895141571561,0.11750668287277222,0.4823465943336487,0.05667895141571561,45,500
3,0,0.8483642339706421,0.18849461535390336,0.22218593955039978,0.8483642339706421,0.18849461535390336,45,500
3,1,-0.5975443720817566,-0.12712999260975927,0.21275407075881958,0.5975443720817566,0.12712999260975927,45,500
3,2,0.8550026416778564,0.2380028131649568,0.27836501598358154,0.8550026416778564,0.2380028131649568,45,500
3,3,-0.8451511859893799,-0.10184529811076108,0.1205054223537445,0.8451511859893799,0.10184529811076108,45,500
3,4,0.8948944807052612,0.16141026633966982,0.18036793172359467,0.8948944807052612,0.16141026633966982,45,500
3,5,0.9433275461196899,0.15773816731741444,0.16721461713314056,0.9433275461196899,0.15773816731741444,45,500
4,0,0.8834951519966125,0.3217353790757071,0.36416202783584595,0.8834951519966125,0.3217353790757071,45,500
4,1,0.708715558052063,0.2502416034628065,0.3530917465686798,0.708715558052063,0.2502416034628065,45,500
4,2,-0.8394100666046143,-0.17556160452122996,0.2091488093137741,0.8394100666046143,0.17556160452122996,45,500
4,3,0.8755514025688171,0.21257483885026132,0.24278968572616577,0.8755514025688171,0.21257483885026132,45,500
4,4,0.8499951958656311,0.31964056048780043,0.37604981660842896,0.8499951958656311,0.31964056048780043,45,500
4,5,-0.854741632938385,-0.21449193613231854,0.2509436011314392,0.854741632938385,0.21449193613231854,45,500
5,0,0.8959760069847107,0.3923678864751941,0.43792226910591125,0.8959760069847107,0.3923678864751941,45,500
5,1,0.7645345330238342,0.19891751688428402,0.2601812183856964,0.7645345330238342,0.19891751688428402,45,500
5,2,-0.6409711241722107,-0.1752900617174921,0.2734757363796234,0.6409711241722107,0.1752900617174921,45,500
5,3,0.8055723309516907,0.2069972174032356,0.25695672631263733,0.8055723309516907,0.2069972174032356,45,500
5,4,0.8027697205543518,0.12545982451847537,0.15628370642662048,0.8027697205543518,0.12545982451847537,45,500
5,5,0.7890917658805847,0.1487299393156796,0.18848244845867157,0.7890917658805847,0.1487299393156796,45,500
0,0,-0.6136382818222046,-0.3123881366434488,0.509075403213501,0.6136382818222046,0.3123881366434488,45,600
0,1,0.7797714471817017,0.19035632800847097,0.2441181093454361,0.7797714471817017,0.19035632800847097,45,600
0,2,-0.6704281568527222,-0.16266471800136903,0.24262814223766327,0.6704281568527222,0.16266471800136903,45,600
0,3,0.6618928909301758,1.8257602064810385,2.758392333984375,0.6618928909301758,1.8257602064810385,45,600
0,4,-0.6596428155899048,-1.3495834481289235,2.0459303855895996,0.6596428155899048,1.3495834481289235,45,600
0,5,-0.7893837690353394,-0.23459834260587953,0.2971917390823364,0.7893837690353394,0.23459834260587953,45,600
1,0,-0.6111363768577576,-0.08266376130896554,0.1352623850107193,0.6111363768577576,0.08266376130896554,45,600
1,1,-0.8545289039611816,-0.2080529598390464,0.2434709072113037,0.8545289039611816,0.2080529598390464,45,600
1,2,0.9571691155433655,0.16750784784777575,0.17500339448451996,0.9571691155433655,0.16750784784777575,45,600
1,3,-0.6520241498947144,-1.1174880040233621,1.713875412940979,0.6520241498947144,1.1174880040233621,45,600
1,4,-0.6676765084266663,-0.2557724177853348,0.38307830691337585,0.6676765084266663,0.2557724177853348,45,600
1,5,-0.8578034043312073,-0.42477259080090085,0.4951864182949066,0.8578034043312073,0.42477259080090085,45,600
2,0,-0.8717780709266663,-0.23063388340568827,0.26455575227737427,0.8717780709266663,0.23063388340568827,45,600
2,1,-0.9013071060180664,-0.17750240456705935,0.19693885743618011,0.9013071060180664,0.17750240456705935,45,600
2,2,0.7013863921165466,0.1603951809226818,0.22868309915065765,0.7013863921165466,0.1603951809226818,45,600
2,3,0.9086349010467529,0.4143764473915505,0.4560428559780121,0.9086349010467529,0.4143764473915505,45,600
2,4,0.725477397441864,0.16114781972951242,0.22212661802768707,0.725477397441864,0.16114781972951242,45,600
2,5,-0.3886389136314392,-0.10238329398725161,0.26344072818756104,0.3886389136314392,0.10238329398725161,45,600
